FileName_OrigDNA,FileName_OrigDen,FileName_OrigPuncta,Group_Index,Group_Number,Metadata_Plate,Metadata_Site,Metadata_Well,Metadata_WellCol,Metadata_WellRow,PathName_OrigDNA,PathName_OrigDen,PathName_OrigPuncta
E - 5(fld 3 wv D360_40X - HQ535_50M).tif,E - 5(fld 3 wv S475_20X - HQ535_50M).tif,E - 5(fld 3 wv HQ620_60X - HQ700_75M).tif,39,1,2009.11.03.00.00.00,3,E5,5,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
E - 6(fld 1 wv D360_40X - HQ535_50M).tif,E - 6(fld 1 wv S475_20X - HQ535_50M).tif,E - 6(fld 1 wv HQ620_60X - HQ700_75M).tif,40,1,2009.11.03.00.00.00,1,E6,6,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
E - 6(fld 2 wv D360_40X - HQ535_50M).tif,E - 6(fld 2 wv S475_20X - HQ535_50M).tif,E - 6(fld 2 wv HQ620_60X - HQ700_75M).tif,41,1,2009.11.03.00.00.00,2,E6,6,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
E - 6(fld 3 wv D360_40X - HQ535_50M).tif,E - 6(fld 3 wv S475_20X - HQ535_50M).tif,E - 6(fld 3 wv HQ620_60X - HQ700_75M).tif,42,1,2009.11.03.00.00.00,3,E6,6,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
E - 7(fld 1 wv D360_40X - HQ535_50M).tif,E - 7(fld 1 wv S475_20X - HQ535_50M).tif,E - 7(fld 1 wv HQ620_60X - HQ700_75M).tif,43,1,2009.11.03.00.00.00,1,E7,7,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
E - 7(fld 2 wv D360_40X - HQ535_50M).tif,E - 7(fld 2 wv S475_20X - HQ535_50M).tif,E - 7(fld 2 wv HQ620_60X - HQ700_75M).tif,44,1,2009.11.03.00.00.00,2,E7,7,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
E - 7(fld 3 wv D360_40X - HQ535_50M).tif,E - 7(fld 3 wv S475_20X - HQ535_50M).tif,E - 7(fld 3 wv HQ620_60X - HQ700_75M).tif,45,1,2009.11.03.00.00.00,3,E7,7,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
E - 8(fld 1 wv D360_40X - HQ535_50M).tif,E - 8(fld 1 wv S475_20X - HQ535_50M).tif,E - 8(fld 1 wv HQ620_60X - HQ700_75M).tif,46,1,2009.11.03.00.00.00,1,E8,8,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
E - 8(fld 2 wv D360_40X - HQ535_50M).tif,E - 8(fld 2 wv S475_20X - HQ535_50M).tif,E - 8(fld 2 wv HQ620_60X - HQ700_75M).tif,47,1,2009.11.03.00.00.00,2,E8,8,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
E - 8(fld 3 wv D360_40X - HQ535_50M).tif,E - 8(fld 3 wv S475_20X - HQ535_50M).tif,E - 8(fld 3 wv HQ620_60X - HQ700_75M).tif,48,1,2009.11.03.00.00.00,3,E8,8,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
F - 5(fld 1 wv D360_40X - HQ535_50M).tif,F - 5(fld 1 wv S475_20X - HQ535_50M).tif,F - 5(fld 1 wv HQ620_60X - HQ700_75M).tif,49,1,2009.11.03.00.00.00,1,F5,5,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
F - 5(fld 2 wv D360_40X - HQ535_50M).tif,F - 5(fld 2 wv S475_20X - HQ535_50M).tif,F - 5(fld 2 wv HQ620_60X - HQ700_75M).tif,50,1,2009.11.03.00.00.00,2,F5,5,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
F - 5(fld 3 wv D360_40X - HQ535_50M).tif,F - 5(fld 3 wv S475_20X - HQ535_50M).tif,F - 5(fld 3 wv HQ620_60X - HQ700_75M).tif,51,1,2009.11.03.00.00.00,3,F5,5,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
F - 6(fld 1 wv D360_40X - HQ535_50M).tif,F - 6(fld 1 wv S475_20X - HQ535_50M).tif,F - 6(fld 1 wv HQ620_60X - HQ700_75M).tif,52,1,2009.11.03.00.00.00,1,F6,6,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
F - 6(fld 2 wv D360_40X - HQ535_50M).tif,F - 6(fld 2 wv S475_20X - HQ535_50M).tif,F - 6(fld 2 wv HQ620_60X - HQ700_75M).tif,53,1,2009.11.03.00.00.00,2,F6,6,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
F - 6(fld 3 wv D360_40X - HQ535_50M).tif,F - 6(fld 3 wv S475_20X - HQ535_50M).tif,F - 6(fld 3 wv HQ620_60X - HQ700_75M).tif,54,1,2009.11.03.00.00.00,3,F6,6,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
F - 7(fld 1 wv D360_40X - HQ535_50M).tif,F - 7(fld 1 wv S475_20X - HQ535_50M).tif,F - 7(fld 1 wv HQ620_60X - HQ700_75M).tif,55,1,2009.11.03.00.00.00,1,F7,7,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
F - 7(fld 2 wv D360_40X - HQ535_50M).tif,F - 7(fld 2 wv S475_20X - HQ535_50M).tif,F - 7(fld 2 wv HQ620_60X - HQ700_75M).tif,56,1,2009.11.03.00.00.00,2,F7,7,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
F - 7(fld 3 wv D360_40X - HQ535_50M).tif,F - 7(fld 3 wv S475_20X - HQ535_50M).tif,F - 7(fld 3 wv HQ620_60X - HQ700_75M).tif,57,1,2009.11.03.00.00.00,3,F7,7,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
F - 8(fld 1 wv D360_40X - HQ535_50M).tif,F - 8(fld 1 wv S475_20X - HQ535_50M).tif,F - 8(fld 1 wv HQ620_60X - HQ700_75M).tif,58,1,2009.11.03.00.00.00,1,F8,8,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
F - 8(fld 2 wv D360_40X - HQ535_50M).tif,F - 8(fld 2 wv S475_20X - HQ535_50M).tif,F - 8(fld 2 wv HQ620_60X - HQ700_75M).tif,59,1,2009.11.03.00.00.00,2,F8,8,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
F - 8(fld 3 wv D360_40X - HQ535_50M).tif,F - 8(fld 3 wv S475_20X - HQ535_50M).tif,F - 8(fld 3 wv HQ620_60X - HQ700_75M).tif,60,1,2009.11.03.00.00.00,3,F8,8,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
G - 5(fld 1 wv D360_40X - HQ535_50M).tif,G - 5(fld 1 wv S475_20X - HQ535_50M).tif,G - 5(fld 1 wv HQ620_60X - HQ700_75M).tif,61,1,2009.11.03.00.00.00,1,G5,5,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
G - 5(fld 2 wv D360_40X - HQ535_50M).tif,G - 5(fld 2 wv S475_20X - HQ535_50M).tif,G - 5(fld 2 wv HQ620_60X - HQ700_75M).tif,62,1,2009.11.03.00.00.00,2,G5,5,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
G - 5(fld 3 wv D360_40X - HQ535_50M).tif,G - 5(fld 3 wv S475_20X - HQ535_50M).tif,G - 5(fld 3 wv HQ620_60X - HQ700_75M).tif,63,1,2009.11.03.00.00.00,3,G5,5,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
G - 6(fld 1 wv D360_40X - HQ535_50M).tif,G - 6(fld 1 wv S475_20X - HQ535_50M).tif,G - 6(fld 1 wv HQ620_60X - HQ700_75M).tif,64,1,2009.11.03.00.00.00,1,G6,6,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
G - 6(fld 2 wv D360_40X - HQ535_50M).tif,G - 6(fld 2 wv S475_20X - HQ535_50M).tif,G - 6(fld 2 wv HQ620_60X - HQ700_75M).tif,65,1,2009.11.03.00.00.00,2,G6,6,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
G - 6(fld 3 wv D360_40X - HQ535_50M).tif,G - 6(fld 3 wv S475_20X - HQ535_50M).tif,G - 6(fld 3 wv HQ620_60X - HQ700_75M).tif,66,1,2009.11.03.00.00.00,3,G6,6,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
G - 7(fld 1 wv D360_40X - HQ535_50M).tif,G - 7(fld 1 wv S475_20X - HQ535_50M).tif,G - 7(fld 1 wv HQ620_60X - HQ700_75M).tif,67,1,2009.11.03.00.00.00,1,G7,7,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
G - 7(fld 2 wv D360_40X - HQ535_50M).tif,G - 7(fld 2 wv S475_20X - HQ535_50M).tif,G - 7(fld 2 wv HQ620_60X - HQ700_75M).tif,68,1,2009.11.03.00.00.00,2,G7,7,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
G - 7(fld 3 wv D360_40X - HQ535_50M).tif,G - 7(fld 3 wv S475_20X - HQ535_50M).tif,G - 7(fld 3 wv HQ620_60X - HQ700_75M).tif,69,1,2009.11.03.00.00.00,3,G7,7,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
G - 8(fld 1 wv D360_40X - HQ535_50M).tif,G - 8(fld 1 wv S475_20X - HQ535_50M).tif,G - 8(fld 1 wv HQ620_60X - HQ700_75M).tif,70,1,2009.11.03.00.00.00,1,G8,8,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
G - 8(fld 2 wv D360_40X - HQ535_50M).tif,G - 8(fld 2 wv S475_20X - HQ535_50M).tif,G - 8(fld 2 wv HQ620_60X - HQ700_75M).tif,71,1,2009.11.03.00.00.00,2,G8,8,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
G - 8(fld 3 wv D360_40X - HQ535_50M).tif,G - 8(fld 3 wv S475_20X - HQ535_50M).tif,G - 8(fld 3 wv HQ620_60X - HQ700_75M).tif,72,1,2009.11.03.00.00.00,3,G8,8,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2009.11.03.00.00.00
B - 5(fld 1 wv D360_40X - HQ535_50M).tif,B - 5(fld 1 wv S475_20X - HQ535_50M).tif,B - 5(fld 1 wv HQ620_60X - HQ700_75M).tif,73,1,2010.03.24.18.49.35,1,B5,5,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2010.03.24.18.49.35,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2010.03.24.18.49.35,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2010.03.24.18.49.35
B - 5(fld 2 wv D360_40X - HQ535_50M).tif,B - 5(fld 2 wv S475_20X - HQ535_50M).tif,B - 5(fld 2 wv HQ620_60X - HQ700_75M).tif,74,1,2010.03.24.18.49.35,2,B5,5,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2010.03.24.18.49.35,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2010.03.24.18.49.35,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2010.03.24.18.49.35
B - 5(fld 3 wv D360_40X - HQ535_50M).tif,B - 5(fld 3 wv S475_20X - HQ535_50M).tif,B - 5(fld 3 wv HQ620_60X - HQ700_75M).tif,75,1,2010.03.24.18.49.35,3,B5,5,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2010.03.24.18.49.35,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2010.03.24.18.49.35,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2010.03.24.18.49.35
B - 5(fld 4 wv D360_40X - HQ535_50M).tif,B - 5(fld 4 wv S475_20X - HQ535_50M).tif,B - 5(fld 4 wv HQ620_60X - HQ700_75M).tif,76,1,2010.03.24.18.49.35,4,B5,5,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2010.03.24.18.49.35,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2010.03.24.18.49.35,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\2010.03.24.18.49.35
